,year,title,director,cast,genre,producer,link,music,cast_size,imdb
30,1965,Pandava Vanavasam,K. Kameshwara Rao,"T. S. Balaiah, Haranath, satya narayanan",null,Madhavi Production,,Venkateswara Rao,3,8.1
31,1965,Pazhani,A. Bhim Singh,"Sivaji Ganesan, Devika, S. S. Rajendran",null,Bharatha Matha Pictures,/wiki/Pazhani_(1965_film),Viswanathan Ramamoorthy,3,6.2
32,1965,Poojaikku Vandha Malar,Mukta V. Srinivasan,"Gemini Ganesan, Savitri, Manimala, Nagesh",null,Muktha Films,/wiki/Poojaikku_Vandha_Malar,Viswanathan Ramamoorthy,4,7.5
33,1965,Poomalai,P. Neelakantan,"S. S. Rajendran, C. R. Vijayakumari, Anjali Devi",null,Mekala Pictures,/wiki/Poomalai,T. R. Pappa,3,
34,1965,Sarasa B.A.,Valampuri Somanathan,"Vasanthi, Banumathi, T. S. Balaiah",null,Ganesh Films,/w/index.php?title=Sarasa_B.A.&action=edit&redlink=1,Vedha,3,
35,1965,Santhi,A. Bhim Singh,"Sivaji Ganesan, Devika, M. R. Radha",null,A. L. S. Productions,/wiki/Santhi_(1965_film),Viswanathan Ramamoorthy,3,6.3
36,1965,Thayin Karunai,G. V. Iyer,"Kalyan Kumar, R. Muthuraman, M. V. Rajamma, Leelavathi, Vandhana",null,G. V. Iyer,/w/index.php?title=Thayin_Karunai&action=edit&redlink=1,G. K. Venkatesh,5,
37,1965,Thaayum Magalum,M. A. Thirumugam,"Adhityan, S. A. Ashokan, K. R. Vijaya, B. Saroja Devi, Nagesh",null,Dhandayuthapani Films,/wiki/Thaayum_Magalum,P. S. Diwakar,5,6.8
38,1965,Thazhampoo,N.S. Ramadas,"M. G. Ramachandran, K. R. Vijaya, S. A. Ashokan",null,Sri Balamurugan Pictures,/wiki/Thazhampoo,K. V. Mahadevan,3,6.8
39,1965,Thiruvilaiyadal,A. P. Nagarajan,"Sivaji Ganesan, Savitri, Nagesh",null,Sri Vijayalakshmi Pictures,/wiki/Thiruvilaiyadal,K. V. Mahadevan,3,7.8
40,1965,Unnaipol Oruvan,D. Jayakanthan,"Nagesh, Gandhimadhi, A. K. Veerasami",null,J. K. Combines,/wiki/Unnaipol_Oruvan_(1965_film),Chitti Babu,3,
41,1965,Vallavanukku Vallavan,R. Sundaram,"S. A. Ashokan, Manimala, R. S. Manohar, Gemini Ganesan, K. A. Thangavelu",null,Modern Theaters,/wiki/Vallavanukku_Vallavan,Vedha,5,6.4
42,1965,Vazhikaatti,K. Perumal,"S. S. Rajendran, C. R. Vijayakumari, Rajasree",null,Kanaga Movies,/w/index.php?title=Vazhikaatti&action=edit&redlink=1,Ibrahim,3,7.9
43,1965,Vaazhkai Padagu,C. Srinivasan,"Gemini Ganesan, Devika, R. Muthuraman",null,Gemini Studios,/wiki/Vaazhkai_Padagu,Viswanathan Ramamoorthy,3,
44,1965,Veera Abhimanyu,V. Madhusudhan Rao,"Gemini Ganesan, A. V. M. Rajan, Kanchana",null,Rajalakshmi Pictures,/wiki/Veera_Abhimanyu,K. V. Mahadevan,3,
45,1965,Vennira Aadai,Sridhar,"Srikanth, Nirmala, Moorthy, Jayalalitha",null,Chitralaya Films,/wiki/Vennira_Aadai,Viswanathan Ramamoorthy,4,7.2
46,1965,Vilakketriyaval,Joseph Thaliath Jr.,"Adithyan, Vasantha, M. R. Radha, S. V. Ramadas, S. A. Ashokan",null,Citadel Movies,/w/index.php?title=Vilakketriyaval&action=edit&redlink=1,T. R. Pappa,5,
