,year,title,director,cast,genre,producer,link,cast_size,music,imdb
67,2005,Mazhai,S. Rajkumar,"Jayam Ravi, Shriya Saran",Romance,,/wiki/Mazhai,2,Devi Sri Prasad,4.7
68,2005,Kundakka Mandakka,Ashokan,"R. Parthiban, Lakshmi Rai, Vadivelu, Mallika",Comedy,,/wiki/Kundakka_Mandakka,4,"Bharadwaj,Bharadwaj",6.0
69,2005,Navarasa,Santosh Sivan,"Shwetha, Kushboo, Bobby Darling",Drama,,/wiki/Navarasa_(film),3,Aslam Mustafa,7.5
70,2005,Kasthuri Maan,A. K. Lohithadas,"Prasanna, Meera Jasmine",Drama,,/wiki/Kasthuri_Maan,2,Ilayaraja,6.7
71,2005,Adhu Oru Kana Kaalam,Balu Mahendra,"Dhanush, Priyamani",Romance,,/wiki/Adhu_Oru_Kana_Kaalam,2,,4.8
72,2005,Sivakasi,Perarasu,"Vijay, Asin, Prakash Raj",Action,,/wiki/Sivakasi_(film),3,"Srikanth Deva,Deva,composer,Deva,Background Scores",5.3
73,2005,Perusu,Kamaraj,"Madhu, Deepa, Gemini Balaji, Risha",Action,,,4,,
74,2005,Majaa,Shafi,"Vikram, Asin, Pasupathy",Comedy,,/wiki/Majaa,3,"Vidyasagar,Vidyasagar",5.1
75,2005,Saadhuriyan,D. J. Kumar,"Manoj Bharathiraja, Nandhana, Kunal, Bharathi",Romance,,,4,,6.7
76,2005,Anbe Vaa,K. Selva Bharathy,"Thendral, Sridevika, Vivek",Romanctic Comedy,,/wiki/Anbe_Vaa_(2005_film),3,D. Imman,
77,2005,Bambara Kannaley,Parthy Baskar,"Srikanth, Aarti Agarwal, Namitha, Vikramaditya",Romance,,/wiki/Bambara_Kannaley,4,Srikanth Deva,4.1
78,2005,Uyir Ullavarai,S. S. Bharathy,"Sakthi, Roshini",Romance,,,2,,6.4
79,2005,Kanda Naal Mudhal,V. Priya,"Prasanna, Laila, Karthik Kumar",Romantic Comedy,,/wiki/Kanda_Naal_Mudhal,3,Yuvan Shankar Raja,7.2
80,2005,Aanai,Selva,"Arjun, Namitha, Keerthi Chawla",Action,,/wiki/Aanai,3,D. Imman,
81,2005,Thavamai Thavamirundhu,Cheran,"Cheran, Padmapriya, Rajkiran, Saranya",Drama,,/wiki/Thavamai_Thavamirundhu,4,"Sabesh,Murali",7.8
82,2005,Aaru,Hari,"Suriya, Trisha Krishnan",Action,,/wiki/Aaru_(film),2,Devi Sri Prasad,5.7
83,2005,Vetrivel Sakthivel,Lakshmi Priyan,"Sathyaraj, Sibiraj, Nikita Thukral, Kushboo",Drama,,/wiki/Vetrivel_Sakthivel,4,Srikanth Deva,4.9
84,2005,Sandakozhi,N. Lingusamy,"Vishal, Meera Jasmine, Rajkiran",Action,,/wiki/Sandakozhi,3,Yuvan Shankar Raja,6.9
85,2005,Veeranna,Kalanidhi,"Napoleon, Anamika",Drama,,/wiki/Veeranna_(film),2,Soundaryan,
86,2005,Vanakkam Thalaiva,Sakthi Paramesh,"Sathyaraj, Abbas, Susan, Pranathi",Action,,/wiki/Vanakkam_Thalaiva,4,"Deva,Deva",
87,2005,Sollattuma,Selvaraj.K.S,"Kunal, Kutty Radhika",Romance,,/wiki/Sollattuma,2,Selvraj K. S.,
88,2005,Sorry Enaku Kalyanamayidichu,Sagar,"Sriman, Swarnamalya, Flora",Adult,,/wiki/Sorry_Enaku_Kalyanamayidichu,3,"Siva,Dominic",
89,2005,Unarchigal,K. Rajan,"Abbas, Kunal, Abitha",Romance,,/wiki/Unarchigal_(2005_film),3,R. K. Sundhar,6.2
90,2005,Ambuttu Imbuttu Embuttu,Ashok Kashyap,"Ashok Kashyap, Ashwini, Mohana, Tejaswini Prakash, Crane Manohar",null,null,/wiki/Ambuttu_Imbuttu_Embuttu,5,Dhina,
91,2005,Unnai Enakku Pidichuruku,Anbu Saravanan,"Aswin, Aswini, Naveen, Munna",null,null,/w/index.php?title=Unnai_Enakku_Pidichuruku&action=edit&redlink=1,4,,8.2
92,2005,Iyyappa Saamy,Ravi-Raja,"Pandiarajan, Ishaq Hussaini, Preethi Varma, Lavanya",null,null,/w/index.php?title=Iyyappa_Saamy&action=edit&redlink=1,4,,4.7
93,2005,Sendhalam Poove,A. C. Deepa Raj,"Livingston, Devayani",null,null,/w/index.php?title=Sendhalam_Poove&action=edit&redlink=1,2,,
94,2005,Thiru Thiru,,"Pandiarajan, Nanditha Jennifer",null,null,/w/index.php?title=Thiru_Thiru&action=edit&redlink=1,2,,
95,2005,Plus Koottani,Babu Ganesh,"Babu Ganesh, Manthra",null,null,/w/index.php?title=Plus_Koottani&action=edit&redlink=1,2,,
96,2005,Pillayar Pettaiyum Kandhu Vattiyum,,,null,null,/w/index.php?title=Pillayar_Pettaiyum_Kandhu_Vattiyum&action=edit&redlink=1,1,,
97,2005,Pen Nila,,,null,null,/w/index.php?title=Pen_Nila&action=edit&redlink=1,1,,
98,2005,Pondatti Jeyichutta,,,null,null,/w/index.php?title=Pondatti_Jeyichutta&action=edit&redlink=1,1,,5.2
99,2005,Povoma Oorgolam,,,null,null,/w/index.php?title=Povoma_Oorgolam&action=edit&redlink=1,1,,6.6
100,2005,My Dear Ramasamy,,,null,null,/w/index.php?title=My_Dear_Ramasamy&action=edit&redlink=1,1,,
101,2005,Rekkai,B. Lenin,"G. V. Narayana Rao, M. S. Visalatchi, N. Madhan Kumar",null,null,/w/index.php?title=Rekkai&action=edit&redlink=1,3,,4.9
102,2005,Jathi,R. Vijayaragava,"Sathya, Sujitha",null,null,/wiki/Jathi_(film),2,"Agni Kalaivani,Sathya",
103,2005,Vairavan,Karikalan,"Karikalan, Pandiarajan, Karisma, Sathya",null,null,/w/index.php?title=Vairavan&action=edit&redlink=1,4,,
