,year,title,director,cast,genre,producer,link,music,cast_size,imdb
77,1983,Thai Veedu,R. Thyagarajan,"Rajinikanth, Anita Raj, Jaishankar, Suhasini, Silk Smitha",null,Devar Films,/wiki/Thai_Veedu,Sankar Ganesh,5,7.5
78,1983,Thalaimagan,M. R. Vijayachander,"Prabhu, Suresh, Vijayashanti, Vanitha, Manorama",null,R. V. Creations,/w/index.php?title=Thalaimagan_(1983_film)&action=edit&redlink=1,Sankar Ganesh,5,4.2
79,1983,Thambathigal,N. S. Rajendran,"Sivakumar, Poornima Jayaram, Jaishankar, Silk Smitha, Goundamani",null,Muktha Films,/w/index.php?title=Thambathigal&action=edit&redlink=1,M. S. Viswanathan,5,
80,1983,Thandikkappatta Nyayangal,M. Bhaskar,"Sivakumar, Lakshmi, Rohini, Y. G. Mahendra",null,Oscar Films,/w/index.php?title=Thandikkappatta_Nyayangal&action=edit&redlink=1,Shankar Ganesh,4,5.8
81,1983,Thanga Magan,A. Jagannathan,"Rajinikanth, Poornima Jayaram, Jaishankar, Silk Smitha",null,Sathya Movies,/wiki/Thanga_Magan_(1983_film),Ilaiyaraaja,4,6.6
82,1983,Thangaikkor Geetham,T. Rajendar,"Sivakumar, T. Rajendar, Saritha, Nalini, Anand Babu",null,Thanjai Cine arts,/wiki/Thangaikkor_Geetham,T. Rajendar,5,4.6
83,1983,Thodi Ragam,Ramki,"T. N. Seshagopalan, Nalini",null,Balasubramanya Movies,/w/index.php?title=Thodi_Ragam&action=edit&redlink=1,Kunnakudi Vaidyanathan,2,7.7
84,1983,Thoongadha Kannendru Onru,R. Sundarrajan,"Mohan, Ambika, S. Ve. Shekher",null,Bagavathi Creations,/w/index.php?title=Thoongadha_Kannendru_Onru&action=edit&redlink=1,K. V. Mahadevan,3,
85,1983,Thoongathey Thambi Thoongathey,S. P. Muthuraman,"Kamal Haasan, Radha, Sulakshana, Jamuna, Goundamani",null,AVM Productions,/wiki/Thoongathey_Thambi_Thoongathey,Ilaiyaraaja,5,6.4
86,1983,Thudikkum Karangal,C. V. Sridhar,"Rajinikanth, Radha, Jaishankar, Sujatha, Vijayakumar, Y. G. Mahendra, Silk Smitha, Vanitha",null,K. R. G. Films,/wiki/Thudikkum_Karangal,S. P. Balasubrahmanyam,8,6.5
87,1983,Unmaigal,R. C. Sakthi,"Lakshmi, Rajkumar",null,Blue Moon Movies,/w/index.php?title=Unmaigal&action=edit&redlink=1,Sankar Ganesh,2,
88,1983,Urangatha Ninaivugal,R. Bhaskaran,"Sivakumar, Raadhika, Menaka, Rajeev, Silk Smitha",null,Sugandhavani Films,/wiki/Urangatha_Ninaivugal,Ilaiyaraaja,5,
89,1983,Uruvangal Maralam,Ramji,"Y. G. Mahendra, Suhasini, S. Ve. Shekher, Silk Smitha",null,R3 Pictures,/wiki/Uruvangal_Maralam,S. V. Ramanan,4,7.5
90,1983,Uyirullavarai Usha,T. Rajendar,"Saritha, T. Rajendar, Ganga, Nalini, Goundamani",null,Thanjai Cine Arts,/wiki/Uyirullavarai_Usha,T. Rajendar,5,6.4
91,1983,Valarthakada,Kandasami-Singaram,"Suresh, Viji, Manoj, Rohini",null,Mekalai Films,/w/index.php?title=Valarthakada&action=edit&redlink=1,Sankar Ganesh,4,
92,1983,Veetula Raman Veliyila Krishnan,Manivannan,"Sivakumar, Raadhika, Suhasini",null,Panchu Arts,/wiki/Veetula_Raman_Veliyila_Krishnan,Ilaiyaraaja,3,
93,1983,Vellai Roja,A. Jagannathan,"Sivaji Ganesan, Prabhu, Ambika, Radha, Suresh, Y. G. Mahendra, Silk Smitha",null,Filmco,/wiki/Vellai_Roja,Ilaiyaraaja,7,6.5
94,1983,Villiyanur Matha,K. Thangappan,"Sarath Babu, Vijayashanti, Y. G. Mahendra, Prameela, Sangeetha",null,Suguna Films,/wiki/Villiyanur_Matha,G. Devarajan,5,
95,1983,Yamirukka Bayamen,K. Shankar,"Vijayakumar, Jai Ganesh, Saritha, Fatafat Jayalaxmi, Manorama",null,Revathi Cine Arts,/w/index.php?title=Yamirukka_Bayamen&action=edit&redlink=1,M. S. Viswanathan,5,
96,1983,Yudhakaandam,Komal Swaminathan,"Pratap K. Pothen, Suhasini, Raveendran",null,Kalaikoodam,/w/index.php?title=Yudhakaandam_(1983_film)&action=edit&redlink=1,M. S. Viswanathan,3,
97,1983,Yuga Dharmam,K. S. Gopalakrishnan,"K. R. Vijaya, Sulakshana, Rajesh, Rajeev, Poornima, Y. G. Mahendra",null,Karpagam Studios,/w/index.php?title=Yuga_Dharmam&action=edit&redlink=1,Ilaiyaraaja,6,
