,year,title,director,cast,genre,producer,link,cast_size,music,imdb
13,1994,Subramaniya Swamy,Pandiarajan,"Pandiarajan, Priya Raman, Urvashi",null,R. K. Arts,/wiki/Subramaniya_Swamy,3,"Deva,Deva",
14,1994,Kaviyam,M. Ponraj,"Ruban George, Nandhini",null,Aarthi Film Circuit,/wiki/Kaviyam,2,M. Ponraj,
15,1994,Chinna Muthu,Shanmuga Sundaram,"Radha Ravi, Vaishnavi, Roopesh Raj, Asha",null,B. R. R. Art Enterprises,/wiki/Chinna_Muthu,4,"Deva,Deva",
16,1994,Aranmanai Kaavalan,Selva Vinayagam,"Sarath Kumar, Sivaranjani",null,Lakshmi Movie Makers,/wiki/Aranmanai_Kaavalan,2,"Deva,Deva",6.6
17,1994,Captain,Kodi Ramakrishna,"Sarath Kumar, Sukanya, Ranjitha",null,Super Good Films,/wiki/Captain_(1994_film),3,Sirpy,
18,1994,Magalir Mattum,Singeetham Srinivasa Rao,"Kamal Haasan, Revathi, Urvashi, Rohini",null,Raaj Kamal Films International,/wiki/Magalir_Mattum,4,Ilaiyaraaja,7.3
19,1994,Pondattiye Deivam,N. K. Vishwanathan,"S. Ve. Shekher, Sithara",null,Kalyani Cine Arts,/wiki/Pondattiye_Deivam,2,Bala Bharathi,4.8
20,1994,Uzhiyan,C. Durai Pandian,"C.Arunpandian, Vineetha",null,Lakshmikaran Enterprises,/wiki/Uzhiyan,2,"Manoj Gyan,Manoj Saran",5.7
21,1994,En Rajangam,Siraj,"Anandaraj, Ramarjun, Vinodhini, Sreeja",null,M. S. Film Circuit,/wiki/En_Rajangam,4,"Deva,Deva",
22,1994,Purushanai Kaikulla Poottukanum[3],Balanna,"Janagaraj, Nizhalgal Ravi, Sreeja, Pallavi",null,Gothaari Creations,/wiki/Purushanai_Kaikulla_Poottukanum,4,S. A. Rajkumar,
23,1994,Rasa Magan,Manivannan,"Prashanth, Sivaranjani",null,M. S. R. Films,/wiki/Rasa_Magan,2,Ilaiyaraaja,
24,1994,Adharmam,Ramesh Krishnan,"Murali, Ranjitha",null,G. K. Films International,/wiki/Adharmam,2,Ilaiyaraaja,4.8
25,1994,Honest Raj,K. S. Ravi,"Vijayakanth, Gautami, Aamani",null,Sathya Jyothi Films,/wiki/Honest_Raj,3,,5.6
26,1994,Indhu,Pavithran,"Prabhu Deva, Roja, Sarath Kumar",null,Anand Associates,/wiki/Indhu,3,"Deva,Deva",5.8
27,1994,Sakthivel,K. S. Ravikumar,"Selva, Kanaka",null,AVM Productions,/wiki/Sakthivel,2,Ilaiyaraaja,
28,1994,Varavu Ettana Selavu Pathana,V. Sekhar,"Nassar, Raadhika",null,Thiruvalluvar Kalaikoodam,/wiki/Varavu_Ettana_Selavu_Pathana,2,"Chandrabose,composer,Chandrabose",6.3
29,1994,Veera,Suresh Krissna,"Rajinikanth, Meena, Roja",null,P. A. Art Productions,/wiki/Veera_(1994_film),3,Ilaiyaraaja,6.6
30,1994,Seeman,Raj Kapoor,"Karthik, Sukanya",null,M. G. Pictures,/wiki/Seeman_(film),2,,5.4
31,1994,Vandicholai Chinraasu,Manojkumar,"Sathyaraj, Sukanya",null,Vivekananda Films,/wiki/Vandicholai_Chinraasu,2,,5.0
32,1994,Oru Vasantha Geetham,T. Rajendar,"T. Rajendar, Gouthami, Silambarasan",null,Chimbu Cine Arts,/wiki/Oru_Vasantha_Geetham,3,T. Rajendar,4.6
33,1994,Vaa Magale Vaa,Visu,"Visu, Kushboo, Rekha, Veera Pandiyan",null,Sri Thenandal Films,/wiki/Vaa_Magale_Vaa,4,"Deva,composer,Deva",
34,1994,Duet,K. Balachander,"Prabhu, Ramesh Aravind, Meenakshi Seshadri",null,Kavithalayaa Productions,/wiki/Duet_(1994_film),3,A. R. Rahman,6.5
35,1994,Jai Hind,Arjun,"Arjun, Ranjitha, Goundamani",null,Shri Mishri Productions,/wiki/Jai_Hind_(1994_film),3,"Vidyasagar,Vidyasagar",7.5
36,1994,Namma Annachi,Dhalapathi,"Sarath Kumar, Heera, Raadhika",null,Vaasan Brothers,/wiki/Namma_Annachi,3,"Deva,composer,Deva",6.0
37,1994,Priyanka,Neelakanta,"Revathi, Prabhu, Jayaram",null,Neelakanta Arts,/wiki/Priyanka_(1994_film),3,,5.9
38,1994,Pathavi Pramanam,K. R. Udhayashankar,"Vijayakanth, Vineetha, Ramesh Aravind, Keerthana",null,Sree Rajakaali Amman Enterprises,/wiki/Pathavi_Pramanam,4,"Deva,Deva",
39,1994,Sevatha Ponnu,A. Chandrakumar,"Saravanan, Ahana",null,Yaghava Productions,/wiki/Sevatha_Ponnu,2,"Deva,composer,Deva",
40,1994,Manasu Rendum Pudhusu,P. Amirtham,"Jayaram, Kushboo",null,Poomalai Productions,/wiki/Manasu_Rendum_Pudhusu,2,"Deva,Deva",
41,1994,Seevalaperi Pandi,Prathap K. Pothan,"Napoleon, Saranya, Ahana",null,Radhi Films,/wiki/Seevalaperi_Pandi,3,Adithyan,6.8
42,1994,Maindhan,Pugazhendhi,"Selva, Nirosha",null,Pateeshvarathal Films,/wiki/Maindhan,2,"Deva,Deva",
43,1994,Rasigan,S. A. Chandrasekhar,"Vijay, Sanghavi",null,B. V. Combines,/wiki/Rasigan,2,"Deva,Deva",5.8
44,1994,Chinna Madam,Dilip Kumar,"Ramki, Nadhiya, Vineetha",null,Super Good Films,/wiki/Chinna_Madam,3,Sirpy,
45,1994,Mettupatti Mirasu,Anu Mohan,"Sivakumar, Arjun Sarja, Raadhika, Suman Ranganathan",null,Sharmila Movies,/wiki/Mettupatti_Mirasu,4,M. S. Sriraj,
46,1994,Pudhupatti Ponnuthayi,N. K. Vishwanathan,"Napoleon, Raadhika",null,Azhagar Films,,2,,
47,1994,Vietnam Colony,Santhana Bharathi,"Prabhu, Vineetha, Goundamani",null,Sree Ganesh Vision,/wiki/Vietnam_Colony_(1994_film),3,Ilaiyaraaja,6.1
48,1994,Sadhu,P. Vasu,"Arjun, Raveena Tandon",null,Eashwara Chandra Combines,/wiki/Sadhu_(film),2,Ilaiyaraaja,6.7
49,1994,Watchman Vadivel,A. Jagannathan,"Sivakumar, Sujatha, Anand Babu, Kasthuri",null,Sri R. K. Films Pictures,/wiki/Watchman_Vadivel,4,"Deva,Deva",
50,1994,Sevvanthi,P. S. Nivas,"Santhana Pandian, Srija",null,Danisha Pictures,/wiki/Sevvanthi,2,,
51,1994,Kanmani,R. K. Selvamani,"Prashanth, Mohini",null,Kalyani Cine Productions,/wiki/Kanmani_(film),2,Ilaiyaraaja,
52,1994,Senthamizh Selvan,Manoj Kumar,"Prashanth, Madhubala, Sivaranjani",null,Shree Vijayalakshmi Movieland,/wiki/Senthamizh_Selvan,3,"M. S. Viswanathan,Ilaiyaraaja",3.4
53,1994,Thozhar Pandian,Manivannan,"Sathyaraj, Ranjitha",null,K. B. Films,/wiki/Thozhar_Pandian,2,Ilaiyaraaja,5.5
54,1994,Mudhal Manaivi,Rajarishi,Ilavarasi,null,Aruna Movies,,1,,5.2
55,1994,Thamarai,K. K. Rajasirpy,"Napoleon, Rupini, Rohini",null,Kalichirpi,/wiki/Thamarai_(film),3,"Deva,Deva",
56,1994,Sarigamapadani,R. Parthiepan,"R. Parthiepan, Roja, Sangita",null,Abhi Creations,/wiki/Sarigamapadani,3,"Deva,composer,Deva",
57,1994,En Aasai Machan,R. Sundarrajan,"Vijayakanth, Murali, Revathi, Ranjitha",null,Tamil Annai Cine Creations,/wiki/En_Aasai_Machan,4,"Deva,Deva",
58,1994,Killadi Mappillai,J. George Prasad,"Pandiarajan, Sindhuja, Divyasri",null,Maruthi Art Films,/wiki/Killadi_Mappillai,3,"Deva,Deva",
59,1994,Needhiya Nyayama,T. Janakiraman,"S. V. Subbaih, Kanchana",null,Singaravelu Films,,2,,
60,1994,Thaatboot Thanjavoor,Vijaya Krishnaraj,"Babu Ganesh, Heera, Subhashri",null,Ashwin International,,3,,9.2
61,1994,May Madham,Balu,"Vineeth, Sonali Kulkarni",null,G. V. Films,/wiki/May_Madham,2,A. R. Rahman,6.3
62,1994,Raja Pandi,Manojkumar,"Sarath Kumar, Sukanya, Kasthuri, Sangita",null,Muktha Arts,/wiki/Raja_Pandi,4,"Deva,Deva",
63,1994,Sathyavan,Raj Kapoor,"Murali, Gautami",null,N. S. R. Productions,/wiki/Sathyavan,2,Ilaiyaraaja,
64,1994,Ungal Anbu Thangachi,Jacobbreez,"Raja Raveendar, Keerthana",null,Bernaando Films,,2,,5.9
65,1994,Hero,A. Jagannathan,"Rahman, Sukanya, Vinod Kumar Alva",null,Sree Sauthamini Creations,,3,,6.4
66,1994,Mudhal Payanam,A. K. Ravi Varma,"Anand, Meera",null,Best Creations,,2,,6.7
67,1994,Thai Maaman,Guru Dhanapal,"Sathyaraj, Meena, Goundamani",null,M. G. Pictures,/wiki/Thai_Maaman,3,"Deva,Deva",
68,1994,Veeramani,Prem,"Prem, Yuvarani",null,A Lotus Film Company,/wiki/Veeramani_(film),2,Ekandhan,6.6
69,1994,Kadhalan,Shankar,"Prabhu Deva, Nagma",null,A. R. S. Film International,/wiki/Kadhalan,2,A. R. Rahman,7.2
70,1994,Pattukottai Periyappa,Visu,"Anand Babu, Mohini, Vinodhini",null,Raja Pushpa Pictures,/wiki/Pattukottai_Periyappa,3,"Deva,Deva",
71,1994,Pudhusa Pootha Roosa,P. S. Dharan,"Nishant, Apsara",null,M. R. Movie Makers,,2,,
72,1994,Thalavanin Arulullam,R. V. Udayakumar,"Prabhu, Sukanya",null,AVM Productions,,2,,5.2
73,1994,Ulavaali,Kalaipuli G. Sekaran,"Ramki, Vineetha",null,Sundar Creators,,2,,5.1
74,1994,Ilaignar Ani,K. R. Selvaraj,"Radha Ravi, Harish, Ranjeev, Sonia, Harikumar, Padmashri",null,Akshaya Theatres,/wiki/Ilaignar_Ani,6,"Deva,Deva",
75,1994,Thendral Varum Theru,N. G. Gowri Manohar,"Ramesh Aravind, Kasthuri, Rizabawa",null,Tamizh Magal Creations,/wiki/Thendral_Varum_Theru,3,Ilaiyaraaja,
76,1994,Jallikattu Kaalai,Manivasagam,"Prabhu, Kanaka",null,K. B. Films,/wiki/Jallikattu_Kaalai,2,"Deva,Deva",
77,1994,Mani Rathnam,K. Jayabalan,"Napoleon, Anand Babu, Mohana, Chandhini",null,Trax Creations,/wiki/Mani_Rathnam_(film),4,Sirpy,
78,1994,Nammavar,K. S. Sethumadhavan,"Kamal Haasan, Gautami",null,Chandamama Vijaya Combines,/wiki/Nammavar,2,Mahesh Mahadevan,7.5
79,1994,Nattamai,K. S. Ravikumar,"Sarath Kumar, Meena, Kushboo",null,Super Good Films,/wiki/Nattamai,3,Sirpy,6.9
80,1994,Pavithra,K. Subash,"Raadhika, Ajith Kumar, Keerthana",null,Thanuja Films,/wiki/Pavithra,3,A. R. Rahman,6.1
81,1994,Periya Marudhu,N. K. Vishwanathan,"Vijayakanth, Ranjitha",null,Meenakshi Arts,/wiki/Periya_Marudhu_(film),2,Ilaiyaraaja,4.0
82,1994,Karuththamma,Bharathiraja,"Raja, Rajashri, Maheswari",null,Vetrivel Art Creations,/wiki/Karuththamma,3,A. R. Rahman,7.1
83,1994,Veera Padhakkam,Manivannan,"Sathyaraj, Raadhika, Urvashi",null,Raj Films International,/wiki/Veera_Padhakkam,3,"Deva,Deva",6.6
84,1994,Nila,Nambhiraaj,"Jayaram, Vineetha",null,Shri Sairam Arts,/wiki/Nila_(film),2,"Deva,Deva",
85,1994,Magudikkaran,Yaar Kannan,"Sarath Kumar, Dev Anand, Chithra",null,Sri Gayathri Cine Arts,/wiki/Magudikkaran,3,"Deva,Deva",
86,1994,Pandiyanin Rajyathil,Santhosh,"Pandiarajan, Pragathi",null,Vellore Film Associates,,2,,5.5
87,1994,Pudhiya Mannargal,Vikraman,"Vikram, Mohini, Babu Ganesh, Nalinikanth",null,Paradise Pictures,/wiki/Pudhiya_Mannargal,4,A. R. Rahman,6.9
88,1994,Thaai Manasu,Kasthuri Raja,"Saravanan, Suvarna Mathew",null,Karpaga Jothi Films,/wiki/Thaai_Manasu,2,"Deva,Deva",
89,1994,Atha Maga Rathiname,Gangai Amaran,"Selva, Ranjitha",null,Sheela Cine Arts,/wiki/Atha_Maga_Rathiname,2,Gangai Amaran,
90,1994,Manju Virattu,L. S. Valaiyapathi,"Murali, Mohana",null,Thennagam Creations,/wiki/Manju_Virattu_(film),2,"Deva,Deva",
91,1994,Chinna Pulla,K. Baskaran,"Chinni Jayanth, Revathi",null,Ashtalakshmi Creators,/wiki/Chinna_Pulla,2,Adithyan,
92,1994,Vanaja Girija,K. R.,"Napoleon, Ramki, Kushboo, Mohini",null,P. A. Art Productions,/wiki/Vanaja_Girija,4,Ilaiyaraaja,5.1
